"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.515236594E3,-7.434800904E0,1.092522488E2,6.933123285E1,2.629257334E-1,2.262028527E2,5.623518099E0,3.000000000E0
1.516236589E3,-7.434819102E0,1.092522508E2,6.917641488E1,1.352938676E0,2.014961675E2,5.457316905E0,3.000000000E0
1.517236585E3,-7.434828925E0,1.092522452E2,6.910132903E1,1.353760658E0,2.057868078E2,5.772208225E0,3.000000000E0
1.518236581E3,-7.434845590E0,1.092522404E2,6.876908847E1,1.479854012E0,2.113307328E2,5.755153011E0,3.000000000E0
1.519237046E3,-7.434857545E0,1.092522336E2,6.908560537E1,1.446497691E0,2.127479367E2,6.069264521E0,3.000000000E0
1.520237049E3,-7.434859479E0,1.092522271E2,6.955156494E1,1.024673524E0,2.284467544E2,6.203668778E0,3.000000000E0
1.521237044E3,-7.434867192E0,1.092522198E2,6.873050415E1,1.338344110E0,2.260886915E2,6.550039221E0,3.000000000E0
1.522237044E3,-7.434876404E0,1.092522110E2,6.864469273E1,1.347068845E0,2.326948438E2,6.385879670E0,3.000000000E0
1.523237046E3,-7.434884252E0,1.092522014E2,6.907880170E1,1.315278254E0,2.324364472E2,6.428732198E0,3.000000000E0
1.524237042E3,-7.434892475E0,1.092521922E2,6.921009024E1,1.347614991E0,2.292859627E2,6.896657608E0,3.000000000E0
1.525237043E3,-7.434894886E0,1.092521881E2,6.907447433E1,1.132558990E0,2.256951567E2,6.520580231E0,3.000000000E0
1.526237045E3,-7.434901948E0,1.092521820E2,6.905564508E1,1.086840920E0,2.233414645E2,6.899112735E0,3.000000000E0
1.527237041E3,-7.434906139E0,1.092521767E2,6.868379558E1,8.809064586E-1,2.291210925E2,7.120343134E0,3.000000000E0
1.528237048E3,-7.434907090E0,1.092521743E2,6.862093062E1,7.017549507E-1,2.312821129E2,7.165316886E0,3.000000000E0
1.529237056E3,-7.434909488E0,1.092521597E2,6.814035325E1,9.203400244E-1,2.425573952E2,7.272821915E0,3.000000000E0
1.530237056E3,-7.434903383E0,1.092521634E2,6.835907959E1,5.842763071E-1,2.431707321E2,7.463810881E0,3.000000000E0
1.531237052E3,-7.434888214E0,1.092521672E2,6.867699710E1,3.023516477E-1,2.431707354E2,6.612109545E0,3.000000000E0
1.532237059E3,-7.434875369E0,1.092521746E2,6.893104576E1,7.039574863E-2,2.431707381E2,6.425388984E0,3.000000000E0
1.533237056E3,-7.434864678E0,1.092521799E2,6.900378756E1,4.495632593E-2,2.431707424E2,6.373239504E0,3.000000000E0
1.534237054E3,-7.434855472E0,1.092521829E2,6.921820202E1,7.940556136E-2,2.431707459E2,6.434406777E0,3.000000000E0
1.535237052E3,-7.434848592E0,1.092521784E2,6.928627519E1,3.922236295E-1,2.431707618E2,6.954371606E0,3.000000000E0
1.536237050E3,-7.434845743E0,1.092521662E2,6.897415083E1,1.007294367E0,2.677924251E2,7.449907343E0,3.000000000E0
1.537237048E3,-7.434829866E0,1.092521545E2,6.896684486E1,7.762445390E-1,2.720768715E2,7.139143656E0,3.000000000E0
1.538237045E3,-7.434812320E0,1.092521409E2,6.869607269E1,8.466919757E-1,2.720768735E2,6.730248330E0,3.000000000E0
1.539237043E3,-7.434801726E0,1.092521275E2,6.860994727E1,1.039390616E0,2.720768760E2,6.742684026E0,3.000000000E0
1.540237041E3,-7.434794444E0,1.092521144E2,6.898209620E1,9.910816962E-1,2.720768775E2,7.044367920E0,3.000000000E0
1.541237037E3,-7.434789038E0,1.092521030E2,6.890122452E1,1.001164839E0,2.720768785E2,7.558952176E0,3.000000000E0
1.542237035E3,-7.434789891E0,1.092520926E2,6.937940032E1,1.066549644E0,2.519951603E2,8.283014087E0,3.000000000E0
1.544237028E3,-7.434792315E0,1.092520495E2,6.897896984E1,1.130542901E0,2.513390615E2,7.105151110E0,3.000000000E0
1.545237026E3,-7.434797876E0,1.092520226E2,6.894202480E1,1.383969788E0,2.642755374E2,6.635070521E0,3.000000000E0
1.546237022E3,-7.434803748E0,1.092519702E2,6.894407671E1,1.459284321E0,2.673261956E2,6.141657002E0,3.000000000E0
1.547237018E3,-7.434807369E0,1.092519644E2,6.885310513E1,8.264928311E-1,2.561508152E2,5.751704625E0,3.000000000E0
1.548237015E3,-7.434823117E0,1.092519387E2,6.850410705E1,5.276078976E-1,2.293698284E2,7.850644105E0,3.000000000E0
1.549237012E3,-7.434813506E0,1.092519573E2,6.864901548E1,1.740366421E-1,2.269291200E2,7.811134328E0,3.397059902E0
1.550237009E3,-7.434822296E0,1.092519477E2,6.948857404E1,3.429265058E-1,2.269291213E2,7.600019608E0,3.665698925E0
1.551237005E3,-7.434829981E0,1.092519304E2,6.934720382E1,9.831920841E-1,2.087618121E2,7.377844352E0,3.699521154E0
1.552237002E3,-7.434838118E0,1.092519430E2,6.974049976E1,8.970181815E-1,1.900801615E2,7.307538013E0,3.785183642E0
1.553236999E3,-7.434845549E0,1.092519307E2,6.914881112E1,9.618179584E-1,2.011592678E2,7.373797554E0,3.880264423E0
1.554236995E3,-7.434851932E0,1.092519217E2,6.996960106E1,9.354847547E-1,2.028454348E2,7.246080161E0,4.100486056E0
1.555236991E3,-7.434851192E0,1.092519243E2,7.046380164E1,4.983169078E-1,1.946985053E2,7.131046962E0,4.113132492E0
1.556236988E3,-7.434853378E0,1.092519225E2,7.068355291E1,2.614465013E-1,1.928375664E2,7.189084219E0,4.064117746E0
1.557236984E3,-7.434862530E0,1.092519212E2,7.002793554E1,5.231768498E-1,1.936824682E2,6.998483399E0,4.176999715E0
1.558236979E3,-7.434872050E0,1.092519188E2,7.040957506E1,6.829576515E-1,2.011794456E2,6.977244549E0,4.414342444E0
1.559236977E3,-7.434878344E0,1.092518990E2,7.057833206E1,7.951873838E-1,2.210247718E2,6.834887481E0,4.456845317E0
1.560236972E3,-7.434885676E0,1.092518832E2,7.022547353E1,8.888628307E-1,2.324154352E2,6.659341277E0,4.696478629E0
1.561236968E3,-7.434888695E0,1.092518734E2,6.983582015E1,7.935691247E-1,2.457636588E2,6.555498442E0,4.949436056E0
1.562236965E3,-7.434896996E0,1.092518634E2,6.935585184E1,9.218726004E-1,2.420287037E2,6.555567778E0,4.630125552E0
1.563236961E3,-7.434902488E0,1.092518541E2,6.959929748E1,8.965248840E-1,2.436523667E2,6.495127398E0,4.846726809E0
1.564236957E3,-7.434906480E0,1.092518536E2,6.966208147E1,7.805669697E-1,2.413555847E2,6.485677611E0,4.873232662E0
1.565236953E3,-7.434905957E0,1.092518485E2,7.008812081E1,6.219416361E-1,2.525102904E2,6.534353586E0,4.527434894E0
1.566236949E3,-7.434906100E0,1.092518473E2,7.014353902E1,6.133800586E-1,2.561407125E2,6.660040297E0,4.467466170E0
1.567236945E3,-7.434908384E0,1.092518449E2,6.946813699E1,4.456591962E-1,2.494769695E2,6.646607695E0,4.273125510E0
1.568236941E3,-7.434907693E0,1.092518421E2,6.982735863E1,3.726930247E-1,2.551057825E2,6.611932905E0,4.038487884E0
1.569236937E3,-7.434915213E0,1.092518319E2,6.990871950E1,7.839275044E-1,2.417825435E2,6.509030345E0,3.836627707E0
1.570236934E3,-7.434918823E0,1.092518214E2,7.002447966E1,8.379886452E-1,2.409606735E2,6.408919271E0,4.021223067E0
1.571236929E3,-7.434923460E0,1.092518181E2,6.986607713E1,7.685912567E-1,2.384475715E2,6.444846399E0,4.104981863E0
1.572236926E3,-7.434921118E0,1.092518084E2,6.965024901E1,4.847259643E-1,2.497258542E2,6.517838234E0,4.086136695E0
1.573236921E3,-7.434927303E0,1.092518011E2,7.044119725E1,6.777314205E-1,2.418194036E2,6.617886739E0,4.074621428E0
1.574236917E3,-7.434921624E0,1.092517776E2,7.023384381E1,8.986941106E-1,2.570543939E2,6.671280373E0,3.855144019E0
1.575236913E3,-7.434921679E0,1.092517531E2,6.999438468E1,1.084949741E0,2.599286158E2,6.710148773E0,4.254336408E0
1.576236909E3,-7.434921504E0,1.092517337E2,6.939860837E1,1.160561875E0,2.627077531E2,6.724397080E0,4.344244365E0
1.577236904E3,-7.434921824E0,1.092517136E2,6.944574547E1,1.158516609E0,2.676844614E2,6.605041712E0,4.206767572E0
1.578236900E3,-7.434923586E0,1.092517004E2,6.977053236E1,1.140045393E0,2.666418628E2,6.493076087E0,4.081068717E0
1.579236897E3,-7.434933254E0,1.092516964E2,7.025619521E1,7.362706230E-1,2.474628993E2,6.425781398E0,4.007752968E0
1.580236893E3,-7.434943629E0,1.092516902E2,7.047494867E1,7.813591148E-1,2.335550768E2,6.346785298E0,4.267433266E0
1.581236888E3,-7.434938075E0,1.092516775E2,7.021269573E1,8.293413081E-1,2.504804402E2,6.270405330E0,4.244639218E0
1.582236884E3,-7.434933333E0,1.092516642E2,6.916247638E1,8.567384610E-1,2.616600935E2,6.302441738E0,3.949567573E0
1.583236880E3,-7.434940055E0,1.092516550E2,6.936555016E1,8.579647137E-1,2.555242284E2,6.295888678E0,3.729123256E0
1.584236876E3,-7.434933207E0,1.092516495E2,6.899430343E1,6.893807508E-1,2.695863064E2,6.258762064E0,3.631369885E0
1.585236872E3,-7.434933268E0,1.092516493E2,6.884105650E1,2.659142197E-1,2.624843770E2,6.219269758E0,3.569055118E0
1.586236867E3,-7.434934842E0,1.092516469E2,6.901055591E1,2.365639881E-1,2.624843769E2,6.238506795E0,3.466097735E0
1.587236863E3,-7.434942942E0,1.092516454E2,6.909725821E1,3.559305095E-1,2.624843744E2,6.480096559E0,3.628053929E0
1.588236859E3,-7.434936423E0,1.092516332E2,6.880262121E1,7.020052492E-1,2.706495524E2,6.528553684E0,3.771670247E0
1.589236855E3,-7.434939224E0,1.092516366E2,6.934462969E1,6.191790042E-1,2.628692860E2,6.793815111E0,4.064201484E0
1.590236851E3,-7.434932327E0,1.092516293E2,6.908603925E1,6.732651446E-1,2.744598779E2,6.810881269E0,3.914117344E0
1.591236846E3,-7.434920314E0,1.092516163E2,6.918994184E1,8.383346544E-1,2.775475647E2,6.773255224E0,3.943039853E0
1.592236842E3,-7.434913250E0,1.092516050E2,6.902923534E1,8.590074902E-1,2.797830910E2,6.839673033E0,4.047913235E0
1.593236838E3,-7.434908115E0,1.092515981E2,6.850648106E1,7.604166597E-1,2.811622386E2,6.811615061E0,4.195975717E0
1.594236834E3,-7.434907093E0,1.092515981E2,6.885846894E1,3.546510348E-1,2.841528658E2,6.785720969E0,4.051243648E0
1.595236832E3,-7.434905866E0,1.092515850E2,6.866781234E1,7.819948023E-1,2.722943698E2,6.708301789E0,3.846413534E0
1.596236832E3,-7.434902541E0,1.092515760E2,6.852739232E1,8.185648637E-1,2.645120586E2,6.663295416E0,4.102231502E0
1.597236830E3,-7.434906896E0,1.092515728E2,6.848458517E1,6.644042309E-1,2.479274232E2,6.700333325E0,4.566604106E0
1.598236830E3,-7.434899626E0,1.092515671E2,6.871618603E1,5.523486582E-1,2.558047985E2,6.746659333E0,4.613962167E0
1.599236829E3,-7.434898354E0,1.092515535E2,6.885701208E1,7.653810021E-1,2.530473185E2,6.892244040E0,4.852231210E0
1.600236827E3,-7.434901437E0,1.092515538E2,6.914362257E1,2.455122337E-1,2.420604273E2,6.852049271E0,5.073195579E0
1.601236826E3,-7.434908138E0,1.092515486E2,6.906354859E1,2.182900215E-1,2.420604304E2,6.909677425E0,4.840684480E0
1.602236824E3,-7.434906859E0,1.092515435E2,6.959185081E1,4.725648283E-1,2.565196134E2,6.904307000E0,4.852851931E0
1.603236822E3,-7.434906870E0,1.092515443E2,6.946721350E1,1.628070665E-1,2.432202579E2,6.829446788E0,4.959320179E0
1.604236820E3,-7.434906724E0,1.092515406E2,6.928879470E1,1.177257143E-1,2.432202571E2,6.762953988E0,4.913862345E0
1.605236818E3,-7.434910499E0,1.092515325E2,6.984961708E1,2.181890767E-1,2.432202580E2,6.855220534E0,4.876286060E0
1.606236816E3,-7.434904757E0,1.092515266E2,6.978400168E1,5.523437673E-1,2.502500118E2,6.804677444E0,4.917418226E0
1.607236813E3,-7.434903504E0,1.092515260E2,6.990808721E1,4.031618160E-1,2.442156560E2,6.704394846E0,4.769898301E0
1.608236811E3,-7.434908336E0,1.092515199E2,6.950486520E1,5.007323158E-1,2.314041444E2,6.752098830E0,4.903829015E0
1.609236809E3,-7.434908822E0,1.092515221E2,6.942511106E1,5.135481003E-2,2.243434394E2,6.728725721E0,4.932754827E0
1.610236805E3,-7.434909967E0,1.092515232E2,6.967083310E1,1.391967109E-1,2.243434393E2,6.869573109E0,4.854013340E0
1.611236803E3,-7.434916158E0,1.092515178E2,6.945703393E1,5.639830588E-1,2.273612312E2,7.042932120E0,4.844002236E0
1.612236800E3,-7.434914254E0,1.092515140E2,6.944294470E1,2.074021143E-1,2.343652713E2,7.057414819E0,4.937150406E0
1.613236798E3,-7.434913087E0,1.092515152E2,6.940379948E1,7.335204974E-2,2.343652712E2,7.078178061E0,5.077757956E0
1.614236794E3,-7.434906873E0,1.092515175E2,6.919956604E1,6.586632559E-2,2.343652710E2,7.219383654E0,4.900740742E0
1.615236790E3,-7.434909880E0,1.092515087E2,6.927632446E1,2.233456418E-1,2.293564811E2,7.086813953E0,5.130172116E0
1.616236787E3,-7.434909109E0,1.092515096E2,6.928890947E1,0.000000000E0,2.293564810E2,7.074347638E0,5.168645357E0
1.617236784E3,-7.434900783E0,1.092515053E2,6.883283663E1,0.000000000E0,2.293564824E2,7.198157495E0,5.305430461E0
1.618236781E3,-7.434900702E0,1.092515008E2,6.893295895E1,9.261655646E-2,2.293564833E2,7.303767021E0,5.315209844E0
1.619236777E3,-7.434900434E0,1.092515011E2,6.893732511E1,0.000000000E0,2.293564832E2,8.116539136E0,5.829730723E0
1.620236773E3,-7.434900434E0,1.092515011E2,6.893732511E1,0.000000000E0,2.293564832E2,8.828440609E0,6.379180195E0
1.621236771E3,-7.434899407E0,1.092514926E2,6.848093214E1,7.721566989E-2,2.293564849E2,9.490395058E0,6.880554950E0
1.622236767E3,-7.434902643E0,1.092514887E2,6.851231547E1,2.206899593E-1,2.293564855E2,9.521946393E0,7.076076000E0
1.623236763E3,-7.434907209E0,1.092514880E2,6.864834677E1,1.989677215E-1,2.293564853E2,9.702754021E0,7.197338167E0
1.624236759E3,-7.434908419E0,1.092514806E2,6.869043505E1,3.292460417E-1,2.293564866E2,9.750748327E0,7.299806728E0
1.625236756E3,-7.434925662E0,1.092514785E2,6.922903247E1,7.040227479E-1,1.806895606E2,9.766637504E0,7.379976497E0
1.626236753E3,-7.434944573E0,1.092514862E2,6.949606147E1,1.084223800E0,1.518805799E2,9.759591747E0,7.650006866E0
1.627236748E3,-7.434954922E0,1.092514861E2,6.953985777E1,1.046516541E0,1.503283986E2,9.698366512E0,7.907729546E0
1.628236744E3,-7.434961295E0,1.092514851E2,6.998279080E1,9.561790921E-1,1.493907254E2,9.739222870E0,8.282183251E0
1.629236741E3,-7.434961102E0,1.092514874E2,6.920095822E1,7.012063606E-1,1.460973515E2,1.008782968E1,8.461483711E0
1.630236737E3,-7.434957805E0,1.092514875E2,7.026381824E1,2.818333576E-1,1.519202187E2,1.066517838E1,8.520966570E0
1.631236733E3,-7.434952505E0,1.092514940E2,7.010042863E1,1.711468162E-1,1.546412722E2,1.127911458E1,8.322616844E0
1.632236729E3,-7.434948519E0,1.092514925E2,6.909301918E1,2.967704707E-2,1.546412729E2,1.148428853E1,7.807858843E0
1.633236725E3,-7.434947926E0,1.092514948E2,6.869439497E1,5.354754285E-2,1.546412764E2,1.192202921E1,7.288677237E0
1.634236721E3,-7.434947289E0,1.092515013E2,6.909617063E1,1.534239681E-1,1.546412852E2,1.172026099E1,7.219523361E0
1.635236717E3,-7.434951495E0,1.092515026E2,6.882413334E1,2.363373551E-1,1.546412841E2,1.146684738E1,6.914197155E0
1.636236713E3,-7.434951703E0,1.092514985E2,6.843244843E1,1.373026373E-1,1.546412786E2,1.120948397E1,6.320623531E0
1.637236710E3,-7.434947605E0,1.092514977E2,6.843881001E1,1.358268472E-1,1.546412804E2,1.132875534E1,5.630835194E0
1.638236706E3,-7.434945930E0,1.092515043E2,6.818711073E1,8.123605698E-2,1.546412901E2,1.127591051E1,5.229198311E0
1.639236702E3,-7.434938974E0,1.092515113E2,6.835744243E1,1.259615486E-1,1.546413039E2,1.111900453E1,4.633774619E0
1.640236698E3,-7.434936225E0,1.092515051E2,6.818697654E1,0.000000000E0,1.546412977E2,1.111694212E1,4.717707360E0
1.641236693E3,-7.434936225E0,1.092515051E2,6.818697654E1,0.000000000E0,1.546412977E2,1.104340403E1,4.697870562E0
1.642236690E3,-7.434936225E0,1.092515051E2,6.818697654E1,0.000000000E0,1.546412977E2,1.089485103E1,4.608657024E0
1.643236685E3,-7.434932136E0,1.092515016E2,6.789762869E1,6.293333298E-2,1.546412960E2,1.085248564E1,4.485404694E0
1.644236681E3,-7.434929375E0,1.092515010E2,6.773794083E1,8.146340553E-2,1.546412971E2,1.060908970E1,4.079037141E0
1.645237084E3,-7.434924369E0,1.092515023E2,6.749562506E1,4.062607012E-2,1.546413021E2,1.052280870E1,3.979252971E0
1.646237087E3,-7.434941119E0,1.092514937E2,6.763799386E1,1.073728660E-1,1.546412796E2,1.062202850E1,3.937147861E0
1.647237082E3,-7.434938713E0,1.092514898E2,6.752903444E1,2.718658234E-2,1.546412762E2,1.083770510E1,3.882729650E0
1.648237078E3,-7.434943834E0,1.092514883E2,6.794167396E1,1.233637940E-1,1.546412708E2,1.109079118E1,4.106703010E0
1.649237078E3,-7.434943400E0,1.092514880E2,6.788041767E1,0.000000000E0,1.546412706E2,1.159767861E1,4.409770650E0
1.650237073E3,-7.434943400E0,1.092514880E2,6.788041767E1,0.000000000E0,1.546412706E2,1.199086799E1,4.690836199E0
1.651237071E3,-7.434943400E0,1.092514880E2,6.788041767E1,0.000000000E0,1.546412706E2,1.265245521E1,4.852556536E0
1.652237069E3,-7.434943400E0,1.092514880E2,6.788041767E1,0.000000000E0,1.546412706E2,1.332547590E1,5.156172988E0
1.653237062E3,-7.434944838E0,1.092514905E2,6.788041767E1,0.000000000E0,1.546412706E2,3.885501876E0,5.090064146E0
1.654237069E3,-7.434944307E0,1.092514885E2,6.778269652E1,1.146315808E-1,1.546412439E2,3.806279441E0,5.041668600E0
1.655237075E3,-7.434946508E0,1.092514844E2,6.749380067E1,5.163707984E-2,1.546412198E2,3.815880637E0,4.857799798E0
1.656237061E3,-7.434949045E0,1.092514831E2,6.778248586E1,2.162533606E-1,1.546412165E2,3.917123278E0,4.910793160E0
1.657237065E3,-7.434953845E0,1.092514839E2,6.749985588E1,9.085686382E-1,1.550136000E2,4.066535325E0,5.333600846E0
1.658237064E3,-7.434959826E0,1.092514872E2,6.746314600E1,5.212762052E-1,1.563095683E2,4.256867189E0,5.413084110E0
1.659237060E3,-7.434965860E0,1.092514899E2,6.756827380E1,3.878684941E-1,1.480227248E2,4.221466349E0,5.659950417E0
1.660237057E3,-7.434969874E0,1.092514929E2,6.742377212E1,6.648119828E-2,1.480227234E2,4.205097362E0,5.601540945E0
1.661237054E3,-7.434970220E0,1.092514951E2,6.745674161E1,2.679639326E-1,1.480227210E2,4.329966376E0,6.485593730E0
1.662237051E3,-7.434971140E0,1.092514981E2,6.752950752E1,9.879357833E-2,1.480227210E2,4.417110050E0,6.091741242E0
1.663237048E3,-7.434971012E0,1.092514992E2,6.742413472E1,1.580731727E-1,1.480227228E2,4.493749287E0,6.004513569E0
1.664237044E3,-7.434970894E0,1.092515008E2,6.746395008E1,2.010216728E-2,1.480227223E2,4.571884696E0,5.613360513E0
1.665237042E3,-7.434968501E0,1.092515026E2,6.736493726E1,7.635287933E-2,1.480227200E2,4.642850088E0,6.027318421E0
1.666237038E3,-7.434961075E0,1.092515013E2,6.767509009E1,2.050681767E-2,1.480227190E2,4.517371370E0,6.027269939E0
1.667237034E3,-7.434960082E0,1.092515042E2,6.791327192E1,3.101560263E-1,1.480227167E2,4.614643315E0,6.657756284E0
1.668237031E3,-7.434962205E0,1.092515057E2,6.764761997E1,3.459278765E-1,1.480227166E2,4.864053453E0,6.829962882E0
1.669237027E3,-7.434962726E0,1.092515096E2,6.778387597E1,5.188095129E-2,1.480227178E2,4.909328973E0,7.229751541E0
1.670237024E3,-7.434962044E0,1.092515115E2,6.778925669E1,1.534735234E-1,1.480227186E2,4.934801076E0,7.546389526E0
1.671237021E3,-7.434962731E0,1.092515117E2,6.810079729E1,2.533314289E-1,1.480227196E2,5.156252839E0,7.149042809E0
1.672237017E3,-7.434964115E0,1.092515128E2,6.767098416E1,2.097773967E-1,1.480227196E2,5.380154589E0,6.506394185E0
1.673237014E3,-7.434966028E0,1.092515151E2,6.744178078E1,3.747925706E-1,1.480227174E2,5.605599663E0,7.117776319E0
1.674237010E3,-7.434968590E0,1.092515190E2,6.761294562E1,4.432054878E-1,1.480227181E2,5.514756631E0,7.442687356E0
1.675237006E3,-7.434971770E0,1.092515199E2,6.773877428E1,3.943805216E-2,1.480227196E2,5.696629381E0,7.217970549E0
1.676237003E3,-7.434971587E0,1.092515209E2,6.780448683E1,0.000000000E0,1.480227196E2,5.514969189E0,7.673223731E0
1.677236999E3,-7.434971161E0,1.092515216E2,6.780448683E1,0.000000000E0,1.480227196E2,5.437655102E0,8.659476804E0
1.678236995E3,-7.434970793E0,1.092515221E2,6.780448683E1,0.000000000E0,1.480227196E2,5.350157567E0,8.791908031E0
1.679236992E3,-7.434970788E0,1.092515221E2,6.780448683E1,0.000000000E0,1.480227196E2,5.470253957E0,8.683957902E0
1.680236987E3,-7.434970454E0,1.092515226E2,6.780448683E1,0.000000000E0,1.480227196E2,5.384686061E0,8.794067268E0
1.681236984E3,-7.434970451E0,1.092515226E2,6.780448683E1,0.000000000E0,1.480227196E2,5.523779593E0,8.789176644E0
1.682236980E3,-7.434970140E0,1.092515231E2,6.780448683E1,0.000000000E0,1.480227196E2,5.411351656E0,8.791126330E0
1.683236976E3,-7.434969878E0,1.092515235E2,6.780448683E1,0.000000000E0,1.480227196E2,5.325596050E0,9.098982274E0
1.684236972E3,-7.434969873E0,1.092515235E2,6.780448683E1,0.000000000E0,1.480227196E2,5.525382854E0,9.114447838E0
1.685236968E3,-7.434969634E0,1.092515239E2,6.780448683E1,0.000000000E0,1.480227196E2,5.347807617E0,9.276442336E0
1.686236964E3,-7.434969429E0,1.092515242E2,6.780448683E1,0.000000000E0,1.480227196E2,5.167559919E0,9.323784067E0
1.687236961E3,-7.434969428E0,1.092515242E2,6.780448683E1,0.000000000E0,1.480227196E2,5.167202123E0,9.251154663E0
1.688236957E3,-7.434969250E0,1.092515244E2,6.780448683E1,0.000000000E0,1.480227196E2,5.005957907E0,9.167111140E0
1.689236953E3,-7.434974660E0,1.092515248E2,6.773785181E1,5.712891395E-2,1.480227203E2,5.006351251E0,9.007662264E0
1.690236949E3,-7.434975742E0,1.092515243E2,6.755447603E1,7.490541170E-2,1.480227219E2,4.978061317E0,8.143091112E0
1.691236945E3,-7.434976986E0,1.092515245E2,6.759903825E1,1.793814271E-1,1.480227221E2,5.161834739E0,7.333721575E0
1.692236942E3,-7.434984474E0,1.092515250E2,6.771688015E1,1.818383711E-1,1.480227228E2,5.179209743E0,7.801799238E0
1.693236937E3,-7.434983949E0,1.092515252E2,6.779304073E1,0.000000000E0,1.480227220E2,5.167654770E0,7.743446786E0
1.694236934E3,-7.434984293E0,1.092515235E2,6.755886753E1,0.000000000E0,1.480227250E2,5.251437192E0,8.109310642E0
1.695236929E3,-7.434989761E0,1.092515218E2,6.755886753E1,0.000000000E0,1.480227250E2,5.216987502E0,7.901591053E0
1.696236925E3,-7.434994332E0,1.092515204E2,6.755886753E1,0.000000000E0,1.480227250E2,5.214864242E0,7.877323731E0
1.697236922E3,-7.434998271E0,1.092515179E2,6.744971873E1,0.000000000E0,1.480227276E2,5.215676138E0,7.907319270E0
1.698236917E3,-7.435002101E0,1.092515152E2,6.744971873E1,0.000000000E0,1.480227276E2,5.883493613E0,8.467192883E0
1.699236913E3,-7.435005632E0,1.092515127E2,6.758259154E1,5.625475265E-2,1.480227282E2,5.812892834E0,7.997758819E0
